YEAR,age,gender,marital_status,race,birth_place,education,occupation,industry,hours_per_week,income
1990,40,2,0,1,1,0,449,4,0,0
1990,18,1,1,1,1,0,0,0,0,0
1990,64,1,0,0,0,0,585,5,40,0
1990,62,2,0,0,0,0,0,0,0,0
1990,71,2,3,1,0,0,0,0,0,0
1990,39,2,2,0,0,1,183,1,30,0
1990,64,2,3,0,0,1,95,5,35,0
1990,29,2,1,0,0,1,274,3,25,0
1990,62,2,3,0,0,0,458,4,40,0
1990,39,1,0,0,0,1,22,2,55,0
1990,37,2,0,0,0,1,313,6,35,0
1990,49,1,2,0,0,1,418,6,40,0
1990,42,1,0,0,0,1,505,3,40,0
1990,43,2,0,0,0,1,103,4,40,0
1990,69,2,3,0,2,0,314,5,0,0
1990,67,2,1,0,0,1,0,0,0,0
1990,46,1,0,0,0,1,255,4,40,1
1990,43,2,0,0,0,1,193,4,20,0
1990,20,2,1,0,0,1,0,0,0,0
1990,18,2,1,0,0,0,435,3,12,0
1990,42,1,0,0,0,1,257,1,40,1
1990,37,2,0,0,0,0,0,0,0,0
1990,39,1,0,0,0,1,8,6,40,0
1990,35,2,0,0,0,1,156,5,20,0
1990,46,1,0,0,0,1,255,4,45,1
1990,51,2,0,0,0,1,0,0,0,0
1990,39,1,0,0,0,1,575,1,46,1
1990,34,2,0,0,0,0,364,2,20,0
1990,76,1,0,0,0,0,0,0,0,0
1990,73,2,0,0,0,0,313,5,2,0
1990,46,1,1,1,0,0,575,2,40,0
1990,29,1,0,0,0,1,678,5,40,0
1990,26,2,0,0,0,1,157,5,40,0
1990,59,1,0,0,0,1,256,4,48,1
1990,59,2,0,0,0,1,0,0,0,0
1990,38,1,1,0,0,1,177,5,60,0
1990,46,1,1,0,0,1,178,6,50,1
1990,54,1,1,0,0,1,453,2,40,0
1990,51,1,0,3,3,1,84,5,30,1
1990,45,2,0,0,0,1,22,5,30,0
1990,18,1,1,3,0,0,859,2,0,0
1990,68,2,3,0,0,0,274,3,26,0
1990,24,2,1,0,0,0,313,6,40,0
1990,45,2,1,1,0,1,97,5,40,0
1990,49,1,0,0,0,1,23,5,50,1
1990,35,2,0,0,0,1,23,5,45,0
1990,47,2,0,0,0,1,796,1,40,0
1990,49,1,0,0,0,0,558,0,40,0
1990,27,2,1,1,2,1,55,5,40,0
1990,28,1,1,0,4,1,55,5,40,1
1990,28,2,1,0,0,1,64,2,40,1
1990,28,1,1,0,2,1,59,2,35,0
1990,31,1,1,1,0,1,176,6,48,0
1990,40,1,0,0,0,1,243,3,52,1
1990,36,2,0,0,0,1,0,0,0,0
1990,53,1,0,0,0,0,503,3,50,0
1990,51,2,0,0,0,1,259,1,45,0
1990,66,1,0,0,0,1,159,5,0,0
1990,63,2,0,0,0,0,0,0,0,0
1990,37,2,2,1,0,1,447,5,0,0
1990,20,2,1,1,0,0,276,3,0,0
1990,47,1,0,1,0,1,176,5,50,0
1990,44,2,0,1,0,0,0,0,0,0
1990,18,1,1,1,0,0,383,4,23,0
1990,51,1,0,0,0,0,55,1,0,0
1990,35,2,0,0,0,1,677,3,45,0
1990,29,1,1,0,2,0,687,1,50,0
1990,47,1,0,0,2,0,563,0,0,0
1990,46,2,0,0,2,0,744,1,44,0
1990,22,1,1,0,2,0,563,0,48,0
1990,21,1,1,0,2,0,687,1,60,0
1990,19,2,1,0,2,0,313,5,40,0
1990,18,1,1,0,2,0,785,3,40,0
1990,34,2,3,0,0,1,156,5,30,0
1990,67,1,0,0,0,0,255,4,45,1
1990,66,2,0,0,0,0,387,5,25,0
1990,56,2,3,0,0,1,467,5,7,0
1990,33,2,1,0,0,0,313,3,40,0
1990,36,1,2,0,0,1,85,5,40,1
1990,40,1,0,0,3,0,22,3,40,1
1990,43,2,0,0,0,0,0,0,0,0
1990,19,1,1,0,0,1,386,3,8,0
1990,21,2,1,2,1,0,468,5,0,0
1990,38,1,0,0,0,1,84,5,50,1
1990,35,2,0,0,0,1,95,5,25,0
1990,60,1,1,0,0,0,869,0,40,0
1990,69,1,1,0,0,1,426,0,20,0
1990,58,1,0,0,0,0,355,2,0,0
1990,54,2,0,0,0,0,313,6,35,0
1990,30,1,1,0,0,1,567,0,40,0
1990,62,1,0,1,0,0,628,1,40,0
1990,57,2,0,1,0,0,808,5,20,0
1990,34,1,0,0,0,1,156,5,40,0
1990,31,2,0,0,0,1,99,5,20,0
1990,74,1,0,0,0,0,0,0,0,0
1990,65,2,0,0,2,0,0,0,0,0
1990,30,1,1,0,0,1,869,0,40,0
1990,56,1,0,0,0,0,558,0,0,0
1990,54,2,0,0,0,0,0,0,0,0
1990,27,1,0,0,0,1,235,5,40,0
1990,30,2,0,0,0,0,22,4,40,0
1990,32,1,1,0,0,1,567,0,60,0
1990,53,1,0,0,0,1,27,1,40,1
1990,52,2,0,0,0,1,254,4,30,0
1990,21,2,1,0,0,0,0,0,0,0
1990,72,1,0,0,0,0,547,5,40,0
1990,69,2,0,0,0,0,0,0,0,0
1990,32,2,2,0,0,1,95,5,40,0
1990,25,2,1,0,0,1,255,4,30,0
1990,56,1,1,0,2,1,203,1,40,0
1990,51,1,0,0,0,1,243,3,45,1
1990,43,2,0,0,0,1,379,3,0,0
1990,53,1,2,0,0,1,85,5,40,1
1990,26,1,1,0,0,1,229,5,48,0
1990,45,2,2,0,0,0,276,3,52,0
1990,66,1,1,0,0,1,22,5,50,1
1990,59,1,0,0,0,0,529,2,40,0
1990,50,2,0,0,0,1,447,5,0,0
1990,23,2,1,0,0,1,22,2,40,0
1990,46,2,3,0,0,1,174,5,35,0
1990,43,1,0,0,0,1,17,3,60,0
1990,36,2,0,0,0,1,95,5,40,0
1990,34,1,0,0,0,1,365,4,40,0
1990,36,2,0,0,0,1,313,1,40,1
1990,38,1,0,0,0,1,259,1,45,0
1990,37,2,0,0,0,1,0,0,0,0
1990,20,1,1,1,0,0,315,6,68,0
1990,64,1,0,0,0,0,453,6,40,0
1990,61,2,0,0,0,0,0,0,0,0
1990,32,1,0,0,0,1,22,4,60,0
1990,32,2,0,0,0,1,0,0,0,0
1990,68,2,3,0,0,0,0,0,0,0
1990,28,1,0,0,0,0,567,0,40,0
1990,26,2,0,0,0,1,178,5,37,0
1990,52,1,0,0,4,1,23,5,35,0
1990,43,2,0,0,4,1,174,6,35,0
1990,59,1,3,0,4,1,0,0,0,0
1990,76,2,3,0,4,0,0,0,0,0
1990,39,1,0,0,0,1,274,3,35,0
1990,37,2,0,0,0,1,0,0,0,0
1990,30,1,0,0,0,1,23,2,40,0
1990,29,2,0,0,0,1,22,4,60,0
1990,22,2,1,0,0,1,469,4,26,0
1990,67,1,2,0,0,0,0,0,0,0
1990,49,1,0,3,1,0,756,1,37,0
1990,47,2,0,3,1,1,313,0,40,0
1990,44,1,0,0,0,0,336,4,40,0
1990,45,2,0,0,0,0,378,2,30,0
1990,59,2,2,0,0,0,0,0,0,0
1990,29,1,0,3,3,0,435,3,60,0
1990,29,2,0,0,0,0,308,2,40,0
1990,62,2,0,0,0,1,156,5,0,0
1990,71,1,0,0,0,1,0,0,0,0
1990,31,2,1,0,0,1,877,3,30,0
1990,75,1,3,0,0,0,0,0,0,0
1990,30,1,1,0,0,1,354,2,45,0
1990,53,2,2,0,0,0,313,4,40,0
1990,20,2,1,0,0,1,438,3,2,0
1990,74,2,3,0,0,0,0,0,0,0
1990,38,1,0,0,0,1,844,0,40,0
1990,27,2,0,0,0,1,375,4,40,0
1990,65,1,0,0,0,0,779,1,0,0
1990,63,2,0,0,0,0,877,3,0,0
1990,30,1,0,0,0,0,364,5,40,0
1990,27,2,0,0,0,0,313,2,40,0
1990,60,1,0,0,0,1,699,6,45,0
1990,56,2,0,0,0,1,338,5,18,0
1990,57,1,3,0,0,0,889,3,40,0
1990,53,2,3,0,0,1,206,5,36,0
1990,26,2,1,0,0,1,207,5,40,0
1990,23,1,1,0,0,1,418,6,43,0
1990,55,1,0,1,0,1,453,4,45,0
1990,52,2,0,1,0,1,37,1,40,0
1990,20,2,1,1,0,0,0,0,0,0
1990,43,2,2,0,0,1,243,3,50,1
1990,20,2,1,0,0,0,364,1,45,0
1990,44,1,0,0,0,1,25,4,50,1
1990,40,2,0,0,0,1,177,5,16,0
1990,42,1,0,0,0,1,22,4,40,1
1990,40,2,0,0,0,0,438,3,30,0
1990,40,2,0,0,0,1,0,0,0,0
1990,56,1,0,0,0,0,804,2,40,0
1990,55,1,0,0,0,0,628,2,60,1
1990,56,2,0,0,0,1,254,4,0,0
1990,31,2,1,0,0,0,313,4,52,0
1990,38,1,0,0,0,1,257,4,40,0
1990,36,2,0,0,0,1,435,3,12,0
1990,51,1,2,0,0,1,154,5,40,1
1990,50,2,2,0,0,1,156,5,40,0
1990,46,1,0,0,0,1,628,1,40,0
1990,44,2,0,0,0,0,253,4,29,0
1990,57,1,0,0,0,1,389,2,40,1
1990,57,2,0,0,0,0,22,5,10,0
1990,53,1,2,0,0,1,166,5,50,1
1990,41,1,0,0,0,1,274,5,50,0
1990,32,2,0,0,0,1,435,5,15,0
1990,38,1,0,3,4,1,354,2,40,0
1990,33,2,0,3,4,1,355,2,40,0
1990,61,1,0,0,0,1,558,0,0,0
1990,58,2,0,0,0,1,5,6,38,1
1990,32,2,0,0,0,1,378,3,10,0
1990,30,1,0,0,0,1,436,4,60,0
1990,39,1,2,0,0,1,253,4,40,1
1990,29,1,1,0,0,0,458,4,40,0
1990,29,2,1,0,0,0,768,0,40,0
1990,67,1,1,0,0,0,0,0,0,0
1990,55,1,0,0,0,0,804,2,60,0
1990,52,2,0,0,0,0,0,0,0,0
1990,39,1,0,0,0,1,253,4,40,1
1990,39,2,0,0,0,1,156,5,15,0
1990,30,1,0,0,0,0,783,0,35,1
1990,26,2,0,0,0,1,22,4,40,0
1990,31,1,0,0,0,0,453,5,40,0
1990,33,2,0,0,0,0,453,5,40,0
1990,65,2,3,0,0,0,683,1,40,0
1990,28,2,1,0,0,0,889,1,0,0
1990,25,1,1,0,0,0,434,3,20,0
1990,39,1,3,0,0,0,889,4,40,0
1990,27,2,2,0,0,1,449,4,15,0
1990,35,1,0,0,0,0,595,0,45,0
1990,32,2,0,0,0,0,687,3,0,0
1990,23,1,0,0,0,1,7,4,40,0
1990,23,2,0,0,0,1,337,1,40,0
1990,28,1,0,0,0,1,418,6,40,0
1990,28,2,0,0,0,1,25,4,32,0
1990,27,1,3,0,0,0,567,4,40,0
1990,71,1,0,0,0,0,186,5,0,1
1990,65,2,0,0,0,0,0,0,0,0
1990,52,1,0,0,0,1,22,1,37,0
1990,49,2,0,0,0,1,95,5,40,0
1990,19,2,1,0,0,0,406,4,20,0
1990,72,2,3,0,0,0,0,0,0,0
1990,32,1,0,0,0,1,85,5,40,1
1990,31,2,0,0,2,1,166,2,40,0
1990,58,1,2,0,0,0,243,3,50,0
1990,27,1,1,0,0,1,387,5,48,0
1990,31,1,0,0,0,1,22,4,40,0
1990,30,2,0,0,2,0,0,0,0,0
1990,39,1,0,0,0,1,23,2,43,1
1990,37,2,0,0,0,0,0,0,0,0
1990,19,1,1,2,0,0,243,3,40,0
1990,21,2,1,2,0,0,383,4,40,0
1990,22,1,0,0,1,1,453,4,40,0
1990,24,2,0,0,1,0,453,3,40,0
1990,23,1,0,0,1,1,744,1,40,0
1990,23,2,0,0,1,1,453,4,0,0
1990,23,1,1,0,1,0,486,0,40,0
1990,24,1,1,0,4,0,486,0,40,0
1990,23,2,1,0,1,0,486,0,40,0
1990,22,1,1,0,0,0,435,3,0,0
1990,42,1,0,0,2,0,435,3,62,0
1990,40,2,0,0,0,0,379,1,40,0
1990,27,1,0,0,0,1,514,4,50,0
1990,30,2,0,0,0,0,303,5,32,0
1990,25,2,1,1,0,1,379,4,40,0
1990,61,1,0,0,0,1,22,5,40,1
1990,33,2,0,0,0,1,174,5,0,0
1990,24,1,0,2,0,0,505,4,50,0
1990,22,2,0,0,0,0,319,5,15,0
1990,38,1,0,0,0,1,5,6,40,1
1990,34,2,0,0,0,1,0,0,0,0
1990,57,1,0,0,0,0,276,2,40,0
1990,53,2,0,0,0,0,0,0,0,0
1990,40,1,0,0,0,0,696,2,38,1
1990,45,2,0,0,0,1,156,5,40,0
1990,30,1,1,0,0,0,756,1,24,0
1990,68,2,2,0,0,0,379,5,16,0
1990,27,1,0,0,0,1,55,5,40,0
1990,28,2,0,0,0,0,313,5,0,0
1990,55,1,0,0,0,1,423,6,40,1
1990,56,2,0,0,0,1,303,3,34,0
1990,31,1,0,0,2,0,579,0,40,0
1990,26,2,0,0,0,0,274,3,25,0
1990,29,1,0,0,2,1,904,6,60,0
1990,27,2,0,0,0,1,467,5,25,0
1990,74,1,0,0,0,0,365,6,40,0
1990,70,2,0,0,0,0,0,0,0,0
1990,55,1,0,0,0,0,426,4,40,0
1990,49,2,0,0,0,0,337,5,0,0
1990,21,1,1,0,0,0,804,0,40,0
1990,18,2,1,0,0,0,469,3,20,0
1990,24,1,0,0,0,0,768,0,50,0
1990,24,2,0,0,0,0,376,5,0,0
1990,80,2,3,0,2,0,0,0,0,0
1990,77,1,0,0,0,0,0,0,0,0
1990,78,2,0,0,0,0,337,4,0,0
1990,75,1,0,0,0,0,0,0,0,0
1990,69,2,0,0,2,1,313,5,0,0
1990,37,1,3,0,0,0,243,3,48,0
1990,48,1,0,0,0,1,22,6,40,1
1990,44,2,0,0,2,1,22,4,50,0
1990,79,2,3,0,2,0,0,0,0,0
1990,71,1,0,0,0,1,0,0,0,0
1990,70,2,0,0,0,1,0,0,0,0
1990,77,2,3,0,0,1,0,0,0,0
1990,75,2,3,0,0,0,785,3,40,0
1990,54,1,2,0,0,0,869,0,40,0
1990,41,1,0,0,0,1,558,0,40,0
1990,40,2,0,0,0,1,156,5,15,0
1990,68,2,3,0,0,0,95,1,40,0
1990,30,1,0,0,0,0,575,0,40,0
1990,32,2,0,0,0,0,808,5,40,0
1990,56,2,3,1,0,1,207,5,40,0
1990,22,2,1,1,0,0,276,3,40,0
1990,60,2,3,0,0,0,453,1,15,0
1990,59,1,0,0,0,0,575,5,40,1
1990,57,2,0,0,0,0,785,1,40,0
1990,43,1,1,0,0,1,754,1,55,0
1990,40,1,0,0,0,0,523,4,40,0
1990,31,2,0,0,0,1,22,0,45,0
1990,39,1,0,0,0,1,155,5,40,0
1990,38,2,0,0,0,1,0,0,0,0
1990,64,1,0,0,0,1,22,5,0,0
1990,62,2,0,0,0,0,0,0,0,0
1990,30,1,1,0,0,1,185,5,0,0
1990,29,1,0,0,0,0,505,4,60,0
1990,23,2,0,0,0,0,785,0,0,0
1990,79,1,0,0,0,1,18,4,15,0
1990,74,2,0,0,0,0,0,0,0,0
1990,37,2,0,0,0,0,488,0,40,0
1990,38,1,0,0,0,0,804,3,50,0
1990,44,1,0,0,0,1,22,5,45,1
1990,47,2,0,0,0,0,0,0,0,0
1990,47,2,0,0,0,0,313,5,40,0
1990,47,1,0,0,0,0,308,2,40,0
1990,21,1,1,0,0,1,427,5,40,0
1990,18,1,1,0,0,1,889,4,40,0
1990,33,2,1,0,0,1,206,5,40,0
1990,39,1,0,0,0,1,22,1,50,0
1990,34,2,0,0,0,1,313,1,30,0
1990,60,2,1,0,0,0,65,2,0,0
1990,69,2,3,0,0,0,0,0,0,0
1990,71,2,3,0,0,1,0,0,0,0
1990,74,1,0,0,0,0,0,0,0,0
1990,75,2,0,0,0,0,0,0,0,0
1990,42,1,0,0,0,0,637,1,60,0
1990,38,2,0,0,0,0,313,4,35,0
1990,47,1,1,0,0,0,756,1,40,0
1990,55,2,2,0,0,1,313,2,35,0
1990,31,1,3,0,0,1,436,3,46,0
1990,37,2,2,0,0,0,234,4,40,0
1990,55,1,0,0,0,0,689,2,40,0
1990,55,2,0,0,0,0,0,0,0,0
1990,61,2,3,0,0,0,689,1,40,0
1990,34,2,1,0,0,1,155,5,30,0
1990,72,2,0,0,0,0,0,0,0,0
1990,33,2,1,0,0,1,243,3,40,0
1990,51,1,0,0,0,1,156,5,35,0
1990,50,2,0,0,0,1,156,5,35,0
1990,23,1,1,0,0,1,195,1,40,0
1990,19,1,1,0,0,1,462,5,20,0
1990,37,2,0,0,0,1,95,5,40,0
1990,34,1,0,0,0,0,453,3,40,0
1990,27,2,1,0,0,1,243,4,37,0
1990,22,1,1,0,0,1,426,4,40,0
1990,69,1,0,0,0,0,55,0,0,0
1990,67,2,0,0,1,1,0,0,0,0
1990,40,2,2,0,0,1,235,0,40,0
1990,46,2,2,0,0,0,319,5,37,0
1990,19,2,1,0,0,0,447,5,37,0
1990,34,1,0,0,0,1,417,6,64,0
1990,30,2,0,0,0,0,313,4,35,0
1990,49,1,0,0,0,1,757,1,40,0
1990,45,2,0,0,0,1,203,5,40,0
1990,45,1,0,0,0,1,259,1,50,1
1990,44,2,0,0,0,1,337,1,15,0
1990,28,1,0,0,0,0,869,0,40,0
1990,28,2,0,0,0,1,174,5,40,0
1990,76,2,3,0,0,0,0,0,0,1
1990,35,1,0,0,0,1,243,3,48,1
1990,29,2,0,0,0,0,383,4,18,0
1990,57,1,0,0,0,0,844,1,48,0
1990,59,2,0,0,0,0,0,0,0,0
1990,29,2,1,0,0,1,217,3,40,0
1990,29,1,0,3,3,1,55,6,40,0
1990,21,2,0,3,3,1,0,0,0,0
1990,63,1,0,3,3,1,0,0,0,0
1990,51,2,0,3,3,0,224,1,0,0
1990,26,2,1,3,3,1,96,5,0,0
1990,21,2,1,3,3,0,373,3,0,0
1990,74,1,0,0,0,0,426,3,40,0
1990,58,2,0,0,0,0,383,4,20,0
1990,28,1,1,0,0,1,44,6,15,0
1990,40,1,0,0,0,0,354,2,40,0
1990,33,2,0,0,0,0,447,5,37,0
1990,54,1,0,0,0,0,808,2,40,0
1990,44,2,0,0,0,1,15,5,50,0
1990,19,1,1,0,0,1,436,3,20,0
1990,21,1,1,0,0,0,0,0,0,0
1990,31,1,0,0,0,0,553,0,40,0
1990,23,2,0,0,0,1,453,4,40,0
1990,71,1,0,0,0,0,453,5,40,0
1990,63,2,0,0,0,0,0,0,0,0
1990,75,2,3,0,2,0,0,0,0,0
1990,45,2,3,0,0,0,319,5,32,0
1990,25,1,1,0,0,1,804,3,70,0
1990,31,1,0,0,0,0,417,5,42,0
1990,31,2,0,0,0,0,376,1,0,0
1990,28,1,1,0,0,1,23,5,35,0
1990,63,2,3,0,0,1,313,5,35,0
1990,57,1,0,0,0,1,178,4,40,0
1990,53,2,0,0,0,0,313,4,40,0
1990,51,1,0,0,0,1,22,4,60,1
1990,48,2,0,0,0,0,338,4,40,0
1990,28,1,1,0,0,0,514,4,60,0
1990,24,1,1,0,0,0,267,3,40,0
1990,63,1,0,0,0,0,804,3,60,0
1990,61,2,0,0,0,0,0,0,0,0
1990,37,2,1,0,0,0,313,4,35,0
1990,46,2,0,0,0,0,425,5,20,0
1990,52,1,0,0,0,0,557,0,50,0
1990,20,1,1,0,0,0,883,2,30,0
1990,78,2,3,0,0,0,0,0,0,0
1990,27,1,1,0,2,0,436,3,72,0
1990,56,1,0,0,2,0,436,3,40,0
1990,52,2,0,0,2,0,436,3,0,0
1990,21,1,1,0,2,1,0,0,0,0
1990,62,1,0,0,0,1,0,0,0,0
1990,59,2,0,0,0,0,0,0,0,0
1990,64,1,0,0,0,0,0,0,0,0
1990,60,2,0,0,0,0,348,6,20,0
1990,54,1,0,0,0,1,457,4,50,0
1990,53,2,0,0,0,0,23,1,40,0
1990,68,1,0,0,0,1,22,5,16,1
1990,67,2,0,0,0,1,0,0,0,0
1990,68,1,3,0,0,0,0,0,0,0
1990,46,2,3,0,0,1,0,0,0,0
1990,19,1,1,0,0,1,889,2,25,0
1990,55,2,2,0,0,0,435,3,40,0
1990,21,1,1,0,0,0,804,0,40,0
1990,60,1,2,0,0,1,63,0,40,0
1990,68,1,0,0,0,0,35,6,35,1
1990,65,2,0,0,0,1,0,0,0,0
1990,55,1,0,0,0,0,505,3,45,0
1990,58,2,3,0,0,0,95,5,50,0
1990,74,1,0,0,0,0,0,0,0,0
1990,69,2,0,0,0,0,276,5,40,0
1990,47,1,0,3,3,1,86,0,40,0
1990,37,2,0,3,3,1,24,4,40,0
1990,46,1,0,0,0,1,263,3,45,1
1990,42,2,0,0,0,1,0,0,0,0
1990,19,1,1,0,0,0,243,3,25,0
1990,49,2,2,0,0,0,308,1,40,0
1990,22,2,1,0,0,0,456,5,40,0
1990,20,1,1,0,0,0,869,0,40,0
1990,61,1,2,0,0,1,808,2,40,0
1990,42,2,2,0,0,1,453,3,30,0
1990,43,1,2,0,0,0,734,1,42,1
1990,42,1,0,0,0,0,558,0,45,1
1990,42,2,0,0,0,1,313,0,20,0
1990,37,2,2,0,0,0,17,3,50,0
1990,50,1,2,0,0,0,889,1,40,0
1990,46,2,2,0,2,0,407,4,30,0
1990,41,1,0,0,0,1,869,0,40,0
1990,38,2,0,0,0,0,313,5,25,0
1990,73,1,0,0,0,1,0,0,0,0
1990,73,2,0,0,0,1,0,0,0,0
1990,61,2,3,0,0,0,426,5,40,0
1990,27,1,2,0,0,0,448,1,40,0
1990,27,1,0,0,0,1,554,0,50,0
1990,28,2,0,0,0,1,435,3,9,0
1990,40,1,0,0,0,0,379,6,40,0
1990,45,2,0,0,0,0,736,1,20,0
1990,66,1,0,0,0,0,14,5,40,0
1990,63,2,0,0,0,0,0,0,0,0
1990,38,1,0,0,0,0,22,2,48,1
1990,37,2,0,0,0,0,313,3,38,0
1990,41,1,3,0,0,1,355,2,40,0
1990,62,1,0,0,0,1,33,1,35,0
1990,62,2,0,0,0,1,337,1,0,0
1990,34,1,0,0,0,1,75,6,40,0
1990,30,2,0,0,0,1,487,4,32,0
1990,46,1,0,0,0,1,14,5,35,0
1990,50,2,0,0,0,0,389,5,35,0
1990,68,2,2,0,0,0,0,0,0,0
1990,26,1,0,0,0,1,259,3,40,0
1990,25,2,0,0,0,1,23,5,35,0
1990,63,1,0,0,0,0,579,0,10,0
1990,59,2,0,0,0,0,313,6,35,0
1990,25,1,1,0,0,0,877,3,35,0
1990,38,1,0,0,0,1,17,3,40,0
1990,31,2,0,0,0,0,434,3,40,0
1990,56,1,0,0,0,0,575,2,40,1
1990,37,2,0,0,0,0,0,0,0,0
1990,61,2,3,0,2,0,446,0,48,0
1990,30,1,0,0,0,0,505,3,53,0
1990,29,2,0,0,0,0,185,3,30,0
1990,73,1,3,0,0,0,486,5,40,0
1990,26,1,0,0,0,1,22,0,50,0
1990,29,2,0,0,0,0,253,4,40,0
1990,37,1,0,0,2,0,785,1,40,0
1990,36,2,0,0,0,1,385,2,16,0
1990,58,1,0,0,0,0,518,1,40,0
1990,55,2,0,0,0,0,0,0,0,0
1990,24,1,1,0,0,0,22,3,40,0
1990,37,1,0,0,0,1,558,0,40,1
1990,39,2,0,0,0,0,315,5,35,0
1990,20,2,1,0,0,0,243,3,55,0
1990,35,2,0,0,0,0,0,0,0,0
1990,33,1,0,0,0,0,579,0,50,0
1990,68,1,0,0,0,0,0,0,0,0
1990,64,2,0,0,0,0,0,0,0,0
1990,18,2,3,0,0,0,317,4,40,0
1990,25,1,3,0,0,0,885,3,40,0
1990,35,1,0,0,0,0,22,5,55,0
1990,33,2,0,0,0,0,319,5,32,0
1990,45,1,0,0,0,1,65,2,40,1
1990,41,2,0,0,0,1,5,6,16,0
1990,25,1,1,0,0,1,797,1,40,0
1990,40,1,2,1,0,0,453,4,70,0
1990,27,2,1,0,0,1,265,3,30,0
1990,73,2,0,0,0,0,0,0,0,0
1990,71,1,0,0,0,1,53,0,40,1
1990,51,1,0,0,0,1,226,2,40,1
1990,51,2,0,0,0,1,157,5,43,0
1990,66,2,0,0,2,1,459,5,16,0
1990,67,1,0,0,0,0,337,1,20,0
1990,65,2,3,0,0,0,433,3,40,0
1990,39,1,0,0,0,1,565,0,35,0
1990,37,2,0,0,0,1,435,3,30,0
1990,40,2,2,0,0,0,313,4,40,0
1990,21,1,1,0,0,0,869,0,30,0
1990,62,1,0,0,0,1,22,0,0,0
1990,57,2,0,0,0,0,0,0,0,0
1990,72,2,3,0,0,0,0,0,0,0
1990,68,1,0,0,2,0,354,2,0,0
1990,66,2,0,0,2,0,0,0,0,0
1990,63,1,0,0,0,1,365,5,0,0
1990,61,2,0,0,0,0,95,5,0,0
1990,72,2,1,0,0,0,0,0,0,0
1990,74,2,3,0,0,0,0,0,0,0
1990,76,1,0,0,2,0,0,0,0,0
1990,78,2,0,0,2,0,348,2,5,0
1990,39,1,0,0,0,1,355,2,45,0
1990,40,2,0,0,0,1,313,5,30,0
1990,51,1,0,0,0,0,804,2,40,0
1990,49,2,0,0,0,0,785,3,30,0
1990,22,1,1,0,0,0,435,3,20,0
1990,62,1,0,0,0,0,628,1,48,1
1990,60,2,0,0,0,1,338,4,40,0
1990,36,1,1,0,0,1,22,1,40,0
1990,69,1,0,0,0,0,0,0,0,0
1990,67,2,0,0,0,0,0,0,0,0
1990,53,1,0,0,0,0,156,5,40,0
1990,56,2,0,0,0,0,909,6,0,0
1990,24,2,1,0,0,1,213,3,40,0
1990,29,1,0,0,2,1,229,4,55,0
1990,32,2,0,0,0,1,376,3,40,0
1990,39,1,0,3,0,0,355,2,41,0
1990,34,2,0,0,0,0,466,5,24,0
1990,78,2,3,0,0,1,0,0,0,0
1990,40,1,1,0,0,1,65,4,0,0
1990,44,2,0,0,0,1,283,3,30,0
1990,46,1,0,0,0,1,185,0,40,1
1990,39,2,3,0,0,0,337,4,45,0
1990,75,1,0,0,0,0,0,0,0,0
1990,77,2,0,0,0,0,0,0,0,0
1990,75,2,1,0,0,0,0,0,0,0
1990,70,2,1,0,0,0,0,0,0,0
1990,66,2,1,0,0,0,335,5,4,0
1990,38,1,0,0,3,1,503,2,40,0
1990,35,2,0,0,2,1,103,5,0,0
1990,27,2,1,0,0,0,243,3,40,0
1990,31,1,1,0,0,0,514,4,30,0
1990,30,1,0,0,0,0,889,3,48,0
1990,30,2,0,0,0,0,0,0,0,0
1990,60,1,0,0,0,1,96,3,50,0
1990,67,2,0,0,2,1,95,5,40,0
1990,27,1,2,0,0,1,686,3,40,0
1990,27,2,1,0,0,0,313,5,40,0
1990,60,2,3,0,2,0,379,4,0,0
1990,51,1,2,0,0,1,154,5,60,0
1990,44,1,2,0,0,1,259,1,40,1
1990,75,1,0,0,0,0,0,0,0,0
1990,72,2,0,0,0,0,436,5,0,0
1990,77,1,0,0,0,0,0,0,0,0
1990,66,2,0,0,0,0,0,0,0,0
1990,42,1,1,0,0,0,417,6,42,0
1990,43,2,0,0,0,0,0,0,0,0
1990,45,1,0,0,0,1,426,5,37,0
1990,30,1,0,0,0,1,178,5,50,1
1990,29,2,0,0,0,0,37,5,40,0
1990,45,1,0,1,1,1,5,6,40,1
1990,39,2,0,1,1,1,25,4,0,0
1990,19,1,1,1,1,1,217,5,0,0
1990,63,2,2,0,0,0,379,2,37,0
1990,56,1,0,0,0,1,156,5,45,1
1990,56,2,0,0,0,1,156,5,40,0
1990,33,1,0,0,0,1,567,0,40,0
1990,32,2,0,0,0,0,0,0,0,0
1990,37,1,0,2,1,1,365,1,40,0
1990,30,2,0,2,1,0,0,0,0,0
1990,51,1,0,0,0,1,507,1,40,1
1990,50,2,0,0,0,0,276,3,25,0
1990,19,1,1,0,0,0,744,1,10,0
1990,47,1,0,0,0,0,243,3,65,0
1990,37,2,0,0,0,1,243,3,60,0
1990,21,2,1,0,0,0,335,5,20,0
1990,35,1,1,0,0,1,27,5,40,0
1990,65,2,3,0,2,0,0,0,0,0
1990,69,1,3,0,0,0,0,0,0,0
1990,42,1,0,0,0,1,426,6,40,0
1990,43,2,0,0,0,0,22,5,20,0
1990,51,1,0,0,2,0,869,0,40,0
1990,53,2,0,0,2,0,666,4,40,0
1990,21,1,1,0,2,1,0,0,0,0
